"variable","value","geoid","geotype"
pop65pl,14757.0,MN0802,NTA2020
pop65pl,10937.0,MN0803,NTA2020
pop65pl,4152.0,MN0901,NTA2020
pop65pl,2543.0,MN0902,NTA2020
pop65pl,5151.0,MN0903,NTA2020
pop65pl,3840.0,MN1001,NTA2020
pop65pl,8112.0,MN1002,NTA2020
pop65pl,7605.0,MN1101,NTA2020
pop65pl,7030.0,MN1102,NTA2020
pop65pl,65.0,MN1191,NTA2020
pop65pl,9365.0,MN1201,NTA2020
pop65pl,9515.0,MN1202,NTA2020
pop65pl,4059.0,MN1203,NTA2020
pop65pl,0.0,MN1291,NTA2020
pop65pl,43.0,MN1292,NTA2020
pop65pl,1.0,MN6491,NTA2020
pop65pl,6470.0,QN0101,NTA2020
pop65pl,1379.0,QN0102,NTA2020
pop65pl,5591.0,QN0103,NTA2020
pop65pl,4226.0,QN0104,NTA2020
pop65pl,3266.0,QN0105,NTA2020
pop65pl,0.0,QN0161,NTA2020
pop65pl,0.0,QN0171,NTA2020
pop65pl,0.0,QN0191,NTA2020
pop65pl,718.0,QN0201,NTA2020
pop65pl,5517.0,QN0202,NTA2020
pop65pl,5709.0,QN0203,NTA2020
pop65pl,0.0,QN0261,NTA2020
pop65pl,1.0,QN0271,NTA2020
pop65pl,12130.0,QN0301,NTA2020
pop65pl,3066.0,QN0302,NTA2020
pop65pl,2087.0,QN0303,NTA2020
pop65pl,10303.0,QN0401,NTA2020
pop65pl,5937.0,QN0402,NTA2020
pop65pl,5115.0,QN0501,NTA2020
pop65pl,5722.0,QN0502,NTA2020
pop65pl,4161.0,QN0503,NTA2020
pop65pl,5851.0,QN0504,NTA2020
pop65pl,5.0,QN0571,NTA2020
pop65pl,0.0,QN0572,NTA2020
pop65pl,0.0,QN0573,NTA2020
pop65pl,14.0,QN0574,NTA2020
pop65pl,4742.0,QN0601,NTA2020
pop65pl,15463.0,QN0602,NTA2020
pop65pl,3629.0,QN0701,NTA2020
pop65pl,5396.0,QN0702,NTA2020
pop65pl,5756.0,QN0703,NTA2020
pop65pl,9326.0,QN0704,NTA2020
pop65pl,4813.0,QN0705,NTA2020
pop65pl,2621.0,QN0706,NTA2020
pop65pl,9213.0,QN0707,NTA2020
pop65pl,0.0,QN0761,NTA2020
pop65pl,0.0,QN0791,NTA2020
pop65pl,4239.0,QN0801,NTA2020
pop65pl,4959.0,QN0802,NTA2020
pop65pl,3029.0,QN0803,NTA2020
pop65pl,3728.0,QN0804,NTA2020
pop65pl,4676.0,QN0805,NTA2020
pop65pl,1.0,QN0871,NTA2020
pop65pl,14.0,QN0891,NTA2020
pop65pl,3167.0,QN0901,NTA2020
pop65pl,2930.0,QN0902,NTA2020
pop65pl,1822.0,QN0903,NTA2020
pop65pl,2039.0,QN0904,NTA2020
pop65pl,3624.0,QN0905,NTA2020
pop65pl,7297.0,QN1001,NTA2020
pop65pl,2177.0,QN1002,NTA2020
pop65pl,5647.0,QN1003,NTA2020
pop65pl,0.0,QN1091,NTA2020
pop65pl,5553.0,QN1101,NTA2020
pop65pl,5313.0,QN1102,NTA2020
pop65pl,4840.0,QN1103,NTA2020
pop65pl,3987.0,QN1104,NTA2020
pop65pl,38.0,QN1191,NTA2020
pop65pl,5094.0,QN1201,NTA2020
pop65pl,3843.0,QN1202,NTA2020
pop65pl,4044.0,QN1203,NTA2020
pop65pl,4169.0,QN1204,NTA2020
pop65pl,6608.0,QN1205,NTA2020
pop65pl,2699.0,QN1206,NTA2020
pop65pl,5757.0,QN1301,NTA2020
pop65pl,3387.0,QN1302,NTA2020
pop65pl,6485.0,QN1303,NTA2020
pop65pl,3298.0,QN1304,NTA2020
pop65pl,3697.0,QN1305,NTA2020
pop65pl,2106.0,QN1306,NTA2020
pop65pl,2297.0,QN1307,NTA2020
pop65pl,0.0,QN1371,NTA2020
pop65pl,6791.0,QN1401,NTA2020
pop65pl,3765.0,QN1402,NTA2020
pop65pl,4758.0,QN1403,NTA2020
pop65pl,0.0,QN1491,NTA2020
pop65pl,0.0,QN8081,NTA2020
pop65pl,0.0,QN8191,NTA2020
pop65pl,36.0,QN8291,NTA2020
pop65pl,0.0,QN8381,NTA2020
pop65pl,0.0,QN8491,NTA2020
pop65pl,5.0,QN8492,NTA2020
pop65pl,1977.0,SI0101,NTA2020
pop65pl,1386.0,SI0102,NTA2020
pop65pl,2429.0,SI0103,NTA2020
pop65pl,4115.0,SI0104,NTA2020
pop65pl,4675.0,SI0105,NTA2020
pop65pl,1561.0,SI0106,NTA2020
pop65pl,2297.0,SI0107,NTA2020
pop65pl,0.0,SI0191,NTA2020
pop65pl,5076.0,SI0201,NTA2020
pop65pl,3684.0,SI0202,NTA2020
pop65pl,6040.0,SI0203,NTA2020
pop65pl,5120.0,SI0204,NTA2020
pop65pl,6.0,SI0291,NTA2020
pop65pl,3821.0,SI0301,NTA2020
pop65pl,7968.0,SI0302,NTA2020
pop65pl,2986.0,SI0303,NTA2020
pop65pl,4496.0,SI0304,NTA2020
pop65pl,1694.0,SI0305,NTA2020
pop65pl,3.0,SI0391,NTA2020
pop65pl,7.0,SI9561,NTA2020
pop65pl,0.0,SI9591,NTA2020
pop65pl,3.0,SI9592,NTA2020
pop65pl,0.0,SI9593,NTA2020
